U,V,W,X,Y,Z
8.579415136163453,0.14398890772302653,-8.596253345968993,19.119894294057964,36.78490294948414,6320.129190499182
12.25197020840051,0.0981904578488429,-11.858835269500007,49.802148152271315,68.06710258972834,210392.5680621982
10.345260636993496,-0.08470506086859349,-10.258900046845584,-0.5507998196535375,37.42681162631298,32108.39146581741
12.888650775314009,0.8096783877279503,-14.333339224678,83.73416388292434,63.046992788763696,396793.7787878959
10.61538666122535,0.07092302924554508,-9.695485455006654,4.8390740255949405,44.53695724599693,41756.29061862262
11.78469219273091,-0.5865104108360479,-12.410749918688943,29.8881154675217,48.70763914601575,132227.2213227617
7.903652730972808,1.1494565222161102,-7.3746614123810454,45.453254149318354,40.20970408834521,3706.2894226248313
7.0699617473713285,0.24943724437070727,-8.405999085421435,84.75795677925709,32.241896670323456,2175.23967591118
10.070502391516607,-2.270392011491864,-9.259377983328406,-2.0796509596643604,34.337849759535864,24634.572660894417
10.85073087885651,0.7299109074393547,-11.464686813204105,7.859600423329204,46.05880283799259,52570.966976755786
10.514268890599524,-0.8423549728479369,-11.119023205861508,0.8521798912123084,31.667756538064182,37836.53582784824
5.424390563703633,0.801779711141472,-5.714309279170629,208.9685737952657,18.306963457972444,1226.0096710655475
4.0782510388856315,-0.8483629328664682,-4.93352984011199,353.3841494059272,5.4795371520563645,1058.1787486848407
8.293322948399787,1.9949878009679523,-8.84003209969492,28.92231011527614,12.805854876104583,4996.230920652437
8.951230113247687,-0.7167736150542511,-8.19826305771381,11.151512373143072,41.964525889163404,8716.51590665461
11.027695300403694,-0.4386426170983218,-11.052141465413973,9.734761307683133,39.00604763722219,62554.68677086833
12.38241196172389,-0.9681099956588121,-11.033997287747248,56.836214448498595,58.061049108367314,239567.68480109572
13.996625865015131,1.2842646863704759,-14.556119322824275,160.0327467216546,53.51835234577822,1199552.5096119824
11.120202611188299,0.4101783607560212,-11.8462473409185,11.295154555400709,53.0070920746738,68520.72214930538
8.683919395492001,0.7168749429867253,-8.803671802157787,17.145134257609072,30.20292765248097,6906.290382043854
10.425418186155982,-0.9528896620264539,-11.26629707773975,0.8132429620301185,31.850235183866534,34704.69994349365
11.978165884124355,0.8582080894474755,-13.201803572060193,39.41658500351689,34.78970527570563,160238.83519212937
10.364012107246852,1.4372728006060336,-9.742695936723274,2.527565128022605,38.99148581280156,32697.239360327338
12.526468122832867,0.48683729155865935,-12.018535344283727,62.71937796870771,66.28330704770978,276533.63559492177
4.7115100069778055,1.8109708421177557,-2.3179750575015547,280.26972391779935,-1.2347494951462927,1110.3566076675188
8.052456624360374,-0.9489529596671069,-6.107866502111506,38.50239816544008,29.67651132401619,4140.639623890278
8.19673105123999,0.5544350412529307,-9.50568581580605,32.17615278663143,33.20453602423634,4628.204291359942
11.197092940087478,-1.84751468080175,-12.201677691463077,16.00104513156997,43.677604658892044,73917.29260249471
8.742318036825594,-0.6899959526013606,-9.127449036534063,17.438748094848624,13.617859417068555,7261.531995025561
10.669312445641282,1.5963886561172917,-11.450039994379575,4.823982133352433,52.22220145230678,44014.49256433774
10.01229446941198,1.2164688122359917,-10.426619323358706,0.27201118034693395,43.02136069786424,23298.07767349172
9.639418844965004,-0.5966491946789254,-9.8259277666311,1.3484579535624728,52.406254210795296,16357.552149010831
7.289735508637893,-0.34761182857627454,-8.083098256536989,73.25217561918052,32.032319799447556,2464.3197492275226
8.23044989080145,-0.8164515949866964,-7.818042297707836,32.81038315485359,38.61816650401954,4752.658678885013
10.690114302355918,0.8730594141553394,-9.048719436613284,4.564500916666242,34.148011371086895,44918.663447600964
9.294509290268673,-1.1106745907965705,-7.842101446302711,5.1959597225485705,23.02957335497186,11877.262928977272
9.735399150381443,-0.9701947564299481,-10.76001138892653,1.0100725427344253,26.82104447428006,17904.71876930152
12.528960392808997,-0.09310404737720501,-11.828049294344055,64.23518378882497,44.422464884227765,277221.1983942426
9.124670203067557,-1.5508325496458726,-10.305108849447132,7.385755522503573,39.59915686119844,10178.105953997867
10.703567787597654,0.3038111963173807,-9.638176926995891,6.058935593734749,37.70694840516647,45513.526672948115
9.432836912722843,-1.4012755464181128,-9.114175111676456,2.857486190649817,33.431166750470524,13491.05161528869
8.685076410869325,0.6815189305311262,-8.259350226401892,17.39919982600487,24.2901153603798,6913.129005202564
8.80908536569148,0.06498185086028928,-8.758817404911802,13.292479662903276,28.77199066808562,7693.929809905914
10.703315042611997,-0.23995212386198414,-11.122638272292173,4.170716350579204,48.49908376888103,45502.27730574604
10.446063472848289,1.4217728564349936,-10.753765719781677,2.59995022385631,36.34037727142821,35407.793775052036
12.241822758419893,-0.8669947376800926,-11.29531105523506,49.62080397330103,53.375402758879176,208278.50301568306
14.91938191127711,-0.11206099167980897,-14.827901714919594,242.96086097003084,63.856222110986835,3016817.890029837
12.238842520645854,1.1218772154709482,-11.645025572666796,51.42049937377893,42.11177643923791,207661.68081316177
11.621342623546546,-1.1407070395284415,-10.016589921372178,27.211615141297084,28.421349034534504,112450.39432209247
7.984054047610732,0.0794984958536209,-6.592900705946904,39.84039030055309,42.48777253686717,3932.9373871765542
10.657614093532631,-0.42897989051695595,-11.567271023304798,4.943445343313362,27.00778964557901,43514.21569731611
11.24996286629952,0.06922470360950396,-10.28797668126548,15.090629707126814,52.47481184677419,77876.20161332442
6.972605273435732,0.06630036330559506,-5.817229545968961,90.63125447333793,9.338636908735367,2066.135588172993
10.767043865938623,-0.5885292705865737,-10.896914846156308,6.4293098545778005,39.475355609876104,48430.73253879179
10.495173579152418,1.2322625859254435,-11.240161372132201,0.836840889235394,53.18490929099678,37139.78769974402
13.097115743126032,-0.4930152070838808,-11.904920606561639,95.75491088715677,61.69313653772165,488533.34751356544
11.282368040065187,-0.7415944184338578,-11.705145811335484,16.423519830697305,43.63727867625867,80408.21994177719
12.42479405238684,0.5606584128208699,-12.257633405633312,59.079662324631805,67.36654032025558,249896.04133815697
10.637515141600922,0.03688870731399343,-11.978033950972481,3.6305759559031534,37.60070534653909,42668.237285335665
9.883980460848335,-0.22787900786027163,-9.570643842701728,1.0173522890434477,40.51634624998971,20612.77544103272
10.683451538205707,2.036292336905017,-12.427996572258648,4.989067481492157,47.36635821423825,44627.01068455414
10.053511321800624,-0.6782955410360771,-11.37238103933233,0.586271326762116,53.33326505720577,24236.37381159366
7.5606898195738985,0.47251228459610006,-7.013101272997735,57.88162245149747,31.014087928648184,2920.30694882837
10.362112264339455,-0.07579626803362907,-9.107814404260376,0.8841474113353205,57.93083395453441,32637.075114084804
6.980172333917512,0.14982376977055953,-7.366300845466115,91.45478331519283,25.713025374234928,2074.240259407395
11.474924963663913,-1.0990813735844982,-12.966204089337753,22.063737014893338,33.796725201659896,97270.38245927983
9.940315794331154,0.1398650026323687,-8.819651712427413,-1.0452265298720158,34.02738739115113,21749.432708618257
9.86829901262774,0.5380267540492697,-9.256538770242296,0.042194567528036575,47.70393657639408,20307.604196797492
8.955837987649941,-0.11598616338470709,-10.531750884931895,11.510851621050358,41.31216250505767,8752.158676707275
7.091487999162652,-1.7819293047364357,-6.521128462941764,85.2506367600272,37.55089911952177,2200.831223010893
7.4168257575138465,0.11758498788065996,-8.461461658949878,66.58460462237281,25.119921487191277,2662.88062177616
7.044930541532546,0.39040105008789583,-7.115028669233991,87.11366622109799,14.536830843636164,2146.165793716683
8.794298832204351,-2.193205320135344,-8.315474521911769,14.77501689434207,41.17231983709237,7595.6653124117265
10.500983539521688,-1.3027075289056302,-10.546300751323761,4.036010150505133,50.39557099638378,37350.37460859283
8.43219279643104,-0.40154177499938964,-7.47535393301373,22.75288260317729,25.958561502130824,5591.696239569395
10.564474411407556,-0.5367845405579896,-12.130006696488232,2.2652991301755625,32.03115035170193,39733.18950814499
11.827396505369578,-0.17246244800343843,-10.301287153362317,34.21633270489039,52.76841086836109,137952.60571189292
12.33793274439853,1.3587814448777458,-13.044569972801057,53.03463173489576,58.094141005357706,229188.87424927432
9.245133068941897,-0.12109087937952831,-8.50553472258265,4.046081269438749,47.037061611342644,11353.187070982824
10.366394025849369,-0.3644472527178737,-10.930114964604133,1.15598533710173,52.48885505895776,32772.83165248529
9.871521036136278,0.8432459701524592,-8.036125668266166,-0.9152177901584198,51.63039548119309,20369.916865740757
9.394418920428613,-2.231200009000533,-8.770827174069314,3.608337733134773,42.301839177515845,13020.23906442787
8.07132109447392,-1.5175600141234489,-7.348785264870056,37.94870734292936,21.269792538607522,4200.464925356729
8.057553326122527,-0.6407599394370563,-7.830938890984432,36.797716732679916,33.348875788962374,4156.691799555028
9.45301293330513,0.48398483073370674,-7.9532743622917055,1.189704026675768,36.38299083708697,13745.648488447023
5.4801899804938285,1.0514862846434072,-6.187838787709044,203.65183835954255,30.30214880949147,1239.0289094543107
5.59678133307371,-0.6648713639065719,-5.775915266656325,193.8791870800205,10.917791410915042,1268.6940257304416
10.556631725760413,0.022387768861673492,-10.104451644776756,4.136843868541861,36.246918468870206,39430.598621168545
9.604085611668696,1.499465965445432,-9.50226056769315,-1.2967676823843668,16.25721405639925,15824.36475748676
10.31311599790885,-2.595543280257826,-11.091967728411724,0.16817243345939414,29.62736823878693,31124.297111349293
11.97038228498739,-0.717031603703279,-12.085355608255936,37.50593305000875,54.516661426913046,159004.18844288518
10.110571405296156,1.3485471356495113,-8.372651318891815,-1.7724265743780652,46.24017198660982,25600.850902325186
12.703409402611628,0.9603216147183297,-12.864865551106643,71.01401907804411,49.28842438625327,329866.3700997407
7.828514404501323,0.690976923144869,-9.024414031175832,46.3293500250644,35.784092814673144,3510.3326110611983
11.436423508229469,1.0364280987688168,-13.855644247189169,20.779295188960035,49.39621495556407,93634.24679736455
11.812058256289735,0.8047839897902391,-11.135985243463244,33.38224595597892,54.941051785861674,135868.00720507558
11.841582467465717,0.3990440371367443,-12.421767871056101,33.20757365602876,35.09429938319157,139909.26818970632
14.181205096100312,0.12902070549803987,-10.670748032234542,175.53942592321442,37.09213560966711,1442513.9842152745
9.22294858147769,-0.6451214636522161,-10.486456755270646,5.964506193534385,35.992186681064084,11126.016912341694
7.892411126533936,-0.12503725464479973,-8.91558065247116,45.92699112339982,39.730085391188965,3676.0270990237764
11.750838039521321,0.5529409614313479,-10.194011847042418,29.50314946628582,37.232856840286985,127858.96465181142
11.417045411936758,-0.3328099282725865,-11.805491083360556,19.723351291757623,49.436403329613086,91856.43564226125
7.322696536918388,0.05903009805996399,-6.679380602930767,72.48696603355695,13.251757021220119,2513.4184175977007
6.1348882215463085,1.5129820304002286,-6.664277663023156,150.0540723809203,14.91915073349056,1460.8241159769686
9.83564322318481,1.0147001980783874,-9.678819275821077,1.6096606660880195,55.07052637218207,19687.255068193364
9.622713693723837,0.9576939782791842,-8.967980227912495,1.6789630514709697,37.59244762995955,16103.118587399837
11.508871364650988,0.37753967824478113,-11.464583084925248,22.44185646649394,49.84900322711779,100594.54727669108
7.84336294625091,0.6281810771568156,-8.252577332817143,47.34908651537491,34.998600350986074,3547.89841792605
9.736742600448826,0.8181516121435054,-7.869758434332085,-0.361269500918314,28.212391055411988,17927.445837686133
13.20897782380498,-1.3085343785911074,-13.215231114470045,102.93064818226749,64.11942970475687,546237.2174556718
10.293384218570367,1.081230016797006,-9.521256190665746,-0.6779546963356076,54.38457106939654,30535.700221257903
9.675760096730269,-1.2089545612859123,-9.02493034253659,1.1951643001523895,47.07556355269193,16925.96200057877
10.217290879112358,-0.07778922042071497,-9.272364943745755,0.34181732203081727,40.957853172912976,28371.547407335842
11.780376569516251,1.4607292226151374,-12.088753934291832,31.359998057392264,44.5299912937455,131662.11063353773
9.201748459729272,-0.1811499527906728,-10.431441533933674,6.710541330775034,25.584849636266455,10913.58555902816
10.788869678194594,-0.3527128162440984,-10.712389825513847,5.657439717174757,27.935076025424298,49477.34568988047
10.92203425195832,0.7499418118083968,-10.869753282649958,7.350918209394467,26.946852352514107,56382.48474358378
9.462824227368232,0.8359426728649879,-9.234288387628117,1.820730252012437,27.655288053137916,13871.323775011015
11.42519888333871,0.9744182809280264,-13.616649258045063,21.1316329365311,44.48128739408015,92600.26631168788
12.018895419214001,-0.9026680517767361,-14.256979914991643,41.291055652271446,53.93438803879629,166858.4866621217
9.818761852758522,2.084223932575614,-8.215653876029613,1.5768782678324527,43.314449199176295,19374.42197321979
9.953323606325293,-0.7194512394671371,-10.298592885109981,-0.9521062001177454,38.027753514473766,22021.111803368778
7.846014318216162,0.05379561695358165,-7.3189326508215675,44.78003529684985,37.315703122269355,3554.6651000041
7.692745493336457,-0.9480853862110417,-8.03936127233165,52.066554762485545,28.96569771036117,3191.522118276206
11.871235392297919,-0.22915437780197392,-10.266175981533939,36.70983029065336,42.516420457548826,144090.03958913108
11.385773873822913,-1.4903757756431508,-9.542402769913359,18.397612885119276,29.02678444917502,89059.15376038678
8.932332562091204,-1.2362366749321358,-9.459031740043347,12.227173615078012,25.459267953799483,8572.045702919131
10.380210456040144,0.38348695955663903,-10.329570443858927,2.116355829227607,16.957675029159752,33214.877406839696
9.982535979981613,-1.6257483001989022,-9.024065288077194,0.740561944425005,35.72813720786884,22644.27126615848
8.603855708795962,-0.11770671534665914,-7.847874333937804,18.845282493775784,38.32830254449333,6451.779547380251
10.534421819621942,-0.6522528078644076,-11.384258916779716,3.3690750341562783,36.891076011642234,38586.448406048665
11.559525033214463,0.8109269021428159,-12.387696330671332,21.939278506241422,41.1332418295942,105769.37580785151
7.253603076549117,-0.8736422897951744,-6.083442759350123,74.79465169744203,41.16422158712159,2412.324140426556
6.069723864179695,-0.8459164942091945,-6.932391927646478,154.15813733285694,33.90153050570594,1431.6978509897135
12.193117002625476,1.2932372693080036,-12.900180507531358,46.74916127720662,39.7084776046179,198424.7206668395
6.437246576256321,-1.9096215923040263,-6.481054734838598,125.49960224956484,35.930939288456024,1623.8210403355633
10.796216926151123,1.6181406150675728,-12.013434808423424,7.6550512812602864,46.644099721480856,49834.83879939676
6.293166848789959,0.15472620973698675,-7.963423839233082,137.3993892856729,22.62572680191488,1540.0000841300102
9.926950522687827,0.3082537644515604,-9.520078588471133,0.7898295078328905,48.489798850555246,21473.944453422675
9.036615356212465,-0.12052261055599868,-10.008793863133633,10.033323284885617,28.162870905841288,9404.416609876334
10.161978052216208,-0.6619854952997766,-9.298784566223684,-0.29009875801181173,51.766565677588545,26898.613574127427
7.138115700326438,-1.5954123985976119,-5.599937662623034,80.78836539345673,16.394010722638626,2258.1903495506444
11.42456160145094,-0.625597031035495,-12.434135637342667,20.436714811550566,32.700285431372265,92541.90916779381
8.561938606559483,-0.5067679331335516,-10.575363473221763,19.994582000643074,16.565787029601168,6227.9445863120345
12.43468091288718,0.25645854473638713,-12.549142888127255,60.01976432728784,38.91332595755791,252369.05534146115
6.640633708032555,0.12455028431407945,-5.342230700904636,112.31854707028896,24.85334296818722,1764.7166250764349
9.813738977988471,0.5553620680277755,-9.867315012488431,-0.7905208206488029,51.464180301756876,19282.356626001252
7.634589298027232,-1.0947508509495012,-8.552238514857697,54.80246492424101,11.328776520936035,3067.6579622976565
8.92778771376027,-0.1274141423119644,-11.440625333918682,10.786206587750025,32.59254948007551,8537.706073079431
12.41013157978275,-0.4103269324252034,-14.004197919723449,58.77669786310354,39.22512604143599,246273.22194175137
7.919786541389215,0.6307135063039127,-8.564697849627173,45.969678904867685,30.63572435430693,3750.32035074811
7.007663864843839,-1.0001983287931218,-7.931238440601766,89.76411941319856,23.569479540156117,2104.206526001591
7.931563169478744,-1.9280417355227428,-7.355470932241346,42.04452832036048,44.087740704529594,3782.9115487548665
10.138890373959386,-0.2395828297763003,-11.234946482174418,0.6382151512719867,47.31709648738026,26307.504706004707
8.841871494105108,-1.5614017887106006,-8.704396241497054,13.002018787509218,17.932277162790076,7917.064024814649
9.60527813390365,-0.7079755987057811,-8.564407066405858,1.5523172176342157,59.76836852467972,15842.054717404038
10.115427353481973,2.430636082990633,-11.176503582788005,-1.5851909924220837,51.1800492760386,25720.606079252233
5.944200903136111,-0.34417242563277345,-6.184613363311435,164.88262922821175,11.076388241081865,1380.6709880974738
8.237601404757752,0.8037035203338663,-8.796734402936082,31.132656547569773,42.994016704006135,4779.598258765791
5.561378192629761,0.018170609592365577,-6.265806832491348,194.89061026678692,33.697458167821544,1259.3178006656265
11.203610409031079,-0.3676878699295393,-10.02564471015795,13.654119611425601,40.91123689620796,74394.08647634674
10.269133903498817,0.08357033122147066,-10.816409967250957,2.8316513993556467,34.260518105182555,29828.044366184487
13.157582326118312,0.11697733304881552,-13.743458643467212,98.55849363706436,50.57773513884365,518922.377245506
9.16659542055292,1.2829514612496822,-8.558134955880309,7.619418072370488,47.39486655998227,10571.117215009226
10.78457979931398,-0.4208840030505216,-11.660103273636665,8.485033684546739,57.7266213171089,49269.82548120189
7.88355316365687,-0.7814716106985298,-8.881849663881207,43.681171762121785,33.02055342266807,3652.420012343394
11.754928661318312,-1.0094619858683156,-12.104377552116624,30.29063226493168,61.26199703309081,128378.96306278837
11.192389657926912,0.30357026654783204,-12.527664304995541,11.585471827429863,49.192770553134494,73575.14318368387
11.567827982771206,-0.7772945331422041,-12.424335643251737,23.873584176095317,47.26803013494264,106642.89921084474
8.360821471193756,1.4992480333053755,-8.16219782144126,25.61843194508381,26.443353389645907,5275.342735655251
10.19645550449834,-1.4204112002010338,-12.258276925594252,0.44002353102754255,37.68706445500493,27807.133282732382
7.554168551458488,-0.8980057456729086,-6.515465881916646,60.88497558823712,28.280439959303656,2907.8192441844194
9.94095632771286,0.569743497934272,-9.528293788709899,1.3485259989682636,26.353087234527287,21762.728223591897
8.142338233531774,0.7781061554267138,-7.788926147596623,35.49973111164031,26.620255907144315,4436.081491113674
7.166755356794381,-0.19324774152815963,-8.277222371131785,80.0989389522698,26.90957722300821,2294.770537199753
10.820172013952819,0.4266314907630814,-10.459972576614927,7.9254288567441,55.058861970889396,51018.82698476482
13.315996445221574,1.7707278443670706,-13.387992179407938,110.2159586421304,74.19270680719211,607824.5734713302
9.592584428198847,-0.7108035878635881,-8.496795638009834,0.9566311594912428,45.45795018144698,15654.83386055499
10.051262774810048,0.855573400307956,-11.637370612054836,0.11714721188776847,38.33388717332558,24184.18249117122
9.711039162485996,0.6518255869080745,-9.51141294717109,0.4514336721682809,56.97176500144583,17497.874472687923
10.25029514369881,-0.8860080710992458,-9.997409707711311,1.5530689639389852,35.536375118594705,29290.027197889165
11.666890485009716,0.6811751842507134,-11.626019617913192,28.132743731519053,52.61356087199918,117644.1450002487
14.31032043606768,-0.594510272631326,-11.633003712211455,186.21852583681527,62.1887953156674,1641185.5106991527
9.276687532120308,-0.8261135886104527,-8.101485928040464,5.25425503595226,40.741172182573656,11685.112904415158
5.99865284824104,1.0301449662333864,-6.626643915090383,158.82617026105254,10.600377938078577,1402.0223111500527
10.396392880017874,0.09426956723554585,-10.508063332578482,1.1854289196569605,23.58082170182508,33740.44721028257
9.241066880532877,1.2312689028650674,-8.213817966987794,6.288992022193112,26.62411603299789,11311.171031556563
6.0425674844820865,1.6554310350795252,-5.845287542287,156.7176194320745,38.02084599659756,1420.1091204411273
10.043983788279485,-2.29893488934811,-10.216846970925767,-0.1617106563975392,48.41587107245708,24016.031581189698
10.310707579700855,-0.8193213172050436,-10.337419764002808,1.227236105875734,65.07237883539366,31051.830426401175
9.54199791623562,-0.3226739138815844,-10.37791627725455,3.9573680801582443,52.684237424819585,14931.892947216747
9.762744127413026,-1.578448445082333,-10.294313920921313,-0.07574367859300624,25.35447656484719,18373.380088054808
8.47120121317936,-1.2308776263570502,-9.854274346853705,22.733535468867526,36.754696653128164,5774.384748264701
8.421924553947939,0.8930897687510649,-6.889896725773033,26.113865352951247,39.95364086345095,5544.780009732441
11.185752295509516,-0.7067161970279104,-12.336516538271221,12.479938832273781,53.47082668844642,73095.02504704377
12.316535895083494,-0.8253395604267936,-12.390456130489351,54.32370205279528,55.665971941976046,224358.19774587746
12.516988594809794,-0.4617122103967334,-12.396615459355045,63.92412307582339,43.73456269211474,273934.0395294779
12.1496369062086,-1.8268037184915498,-12.13092709343799,45.12268404816843,68.53304073410544,190024.58004354275
10.596630746920574,-1.3963320780891522,-8.593429882256416,3.615585187789507,36.93516098555842,40998.977184853364
9.874900659873116,0.9550650416564543,-13.193714738868168,0.7959064307575037,42.01319419886573,20435.493564287503
9.89951075667533,-0.5526197381117461,-10.119734884784437,-0.3854374183113819,27.753324767763466,20919.75865395884
