CUSTOMER_ID,INDUSTRY,EMP,ANNUAL_SALES,STATE,MOBILITY,INTERNET
126018,Finance and Insurance,,1049323.5,TX,6352.462100409342,2453.226599243029
124661,Construction,,5816230.6,TX,36954.36765858749,4124.299556132049
129165,Food Services,15.0,579945.0,NY,1687.3304234591249,2370.095214381744
128148,Healthcare,32.0,1195130.0,TX,5254.220872790096,1618.5744203054223
122921,Food Services,100.0,2411346.6,TX,1114.6942191157066,3864.1433721319054
124887,Food Services,,515797.2,TX,456.6640104653095,1306.5515991291554
125087,Food Services,16.0,,NY,2957.12293959958,1886.8262369185832
120627,Construction,255.0,11509810.88,TX,8658.832496117648,10841.677388782984
125432,Food Services,,741684.0,NY,2612.9188858806947,2804.555168734163
120773,Construction,33.0,1517293.0,NY,8150.990036830135,2164.351523976678
124018,Healthcare,37.0,1751741.0,TX,1849.273227140639,0.0
122472,Finance and Insurance,40.0,2187273.0,NY,1192.1083441117712,5197.334243869371
126626,Food Services,29.0,1475055.0,NY,630.9113308132763,7653.706990850627
125188,Finance and Insurance,14.0,941069.0,NY,7802.819588247982,1701.0275035821862
121957,Healthcare,10.0,410166.0,NY,2660.3074655488776,3459.943746432864
127321,Healthcare,173.0,8770239.0,TX,2741.1657164136664,4149.308212198221
123664,Education,74.0,3897841.0,TX,3706.2364894244956,998.8116408955988
128589,Construction,52.0,2515560.0,NY,15464.952629286685,1389.1778307263164
122571,Construction,166.0,8452042.84,TX,6329.542899863261,7337.007829884583
123460,Food Services,24.0,866899.2,TX,1649.4358243706797,2515.2094439447033
126860,Construction,67.0,4232769.0,NY,6516.890696560852,2158.937200000009
127238,Education,73.0,3359018.0,TX,3456.577623449393,1991.1436351586046
127705,Construction,117.0,,NY,6262.713565508847,0.0
129717,Healthcare,10.0,213366.0,NY,2814.0180725059413,1544.573677425485
123527,Construction,797.0,24424055.4,TX,37356.16343120634,1008.4616086559821
125591,Construction,144.0,6622013.0,NY,18305.718556624906,1746.1044626653384
128633,Food Services,62.0,,TX,1000.879366106606,1669.6964040278233
120795,Finance and Insurance,22.0,1944178.5,TX,2452.656021719332,7774.80947326053
121179,Food Services,10.0,274888.2,TX,652.9628033456178,1406.4597809746151
128305,Healthcare,19.0,1106337.0,TX,4251.571943558207,0.0
122562,Finance and Insurance,86.0,4684583.0,NY,1916.6172683358009,11428.60621386252
129303,Agriculture,14.0,729102.0,TX,2381.253804409909,0.0
129038,Healthcare,127.0,6480016.0,TX,4785.735844327552,1642.6946598101092
129635,Food Services,,355185.0,NY,464.2028085663434,1994.5037420050928
122240,Food Services,10.0,453786.0,NY,1818.2446073761664,8683.262901296675
123229,Food Services,52.0,,TX,435.8956485670745,0.0
128246,Construction,1223.0,57353487.0,NY,50640.610131270856,10525.75736908215
120585,Food Services,68.0,2452119.0,TX,989.0857281591813,0.0
124909,Construction,83.0,3576397.36,TX,6309.8559951597135,14888.39496232634
122301,Healthcare,65.0,2349117.0,TX,10973.483968959417,423.65904238729047
123045,Construction,210.0,3423865.36,TX,6555.750687524854,5447.026240868814
128004,Construction,224.0,,NY,13264.344504683999,13268.72999135945
125595,Food Services,14.0,622894.0,NY,0.0,2574.5246339607097
128247,Food Services,55.0,1922096.4,TX,1063.897626216008,0.0
122167,Education,10.0,499225.0,TX,2682.6111573634985,1213.898948319868
121044,Agriculture,100.0,5203989.0,TX,5422.825944676285,1898.246538267065
127834,Food Services,23.0,733566.0,TX,1000.6339348793533,13794.954047341118
125435,,10.0,709321.0,NY,10025.62017277169,2010.3889690718308
128171,Food Services,18.0,715667.0,NY,1273.3458958817846,1550.2146138108776
124169,Healthcare,32.0,1442922.0,TX,3625.851125346064,7733.401297492375
120310,Food Services,17.0,564537.0,TX,391.7042296680497,1971.931091575173
126217,Food Services,11.0,237067.8,TX,1080.287527251762,1783.5476504241767
120708,Finance and Insurance,10.0,648644.0,NY,19305.30631962132,2559.946000462825
122578,Finance and Insurance,19.0,1849056.0,TX,2542.9438043815107,7845.42488795611
127524,Food Services,10.0,549844.0,NY,618.1468760674168,2254.488519827857
126893,Finance and Insurance,15.0,901888.5,TX,2625.404147529321,1969.9066406782385
124123,Food Services,161.0,9835516.0,NY,2249.9094214181387,1326.9272055361412
120845,Construction,98.0,3973851.0,NY,10022.78773158818,1708.6393056262134
123559,Construction,125.0,9344393.0,NY,7586.699677342545,7465.465435359135
124934,Construction,,9961278.2,TX,15965.827662367998,2091.6390099043633
128492,Food Services,43.0,1671217.0,NY,3039.2120837147527,893.5928473659396
129186,Education,51.0,,NY,729.8278967125896,2292.7749686668412
127033,Construction,72.0,3282161.0,NY,6364.6410180727735,1786.4380181230206
129256,Construction,205.0,,NY,8775.552223591083,7419.399404110559
127212,Construction,14.0,703137.0,NY,15474.804765617924,1482.5922085253833
124740,Finance and Insurance,52.0,,NY,3349.3989749509888,6791.422386298112
126004,Healthcare,98.0,5190027.0,TX,15504.805187988284,2697.5871633355123
120440,Construction,100.0,2600241.96,TX,5883.741771134593,1358.1941645206246
126325,Food Services,13.0,261916.8,TX,499.89258818230616,1454.6467744248102
126714,Food Services,126.0,5996447.0,NY,3129.336872727233,0.0
120416,Food Services,17.0,,NY,1317.0701176415776,1976.952168951272
123503,Food Services,51.0,2900431.0,NY,3828.929685011407,698.6690945433434
129435,Finance and Insurance,15.0,1091196.0,TX,3748.5326725766413,2744.980803287684
120991,Education,123.0,7606213.0,NY,5731.487581358263,8701.616988223635
122217,Finance and Insurance,86.0,6507682.5,TX,4429.183025876668,11656.820268129775
129785,Finance and Insurance,10.0,,TX,1269.2514161033432,0.0
121342,Finance and Insurance,13.0,1187422.5,TX,1959.5850468055808,1761.2904971779917
126443,Education,123.0,,NY,6172.646611248429,613.1786454076133
129660,Construction,63.0,2147568.48,TX,2723.0412215670885,2100.417296647996
122559,Finance and Insurance,11.0,630093.0,NY,10314.371623649082,2171.448998790058
126672,Healthcare,13.0,657282.0,NY,2407.971736547963,1695.3885877281696
124536,Food Services,56.0,2840757.0,NY,3055.379678497463,7176.6065515689625
122714,Food Services,10.0,,TX,583.1638426356108,2211.9872941146123
127315,Healthcare,,,TX,3234.446673439885,8016.6126400978255
127993,Food Services,43.0,1496839.8,TX,1109.5727619891009,0.0
126188,Finance and Insurance,10.0,918238.5,TX,4969.8525173044045,2299.2139333375303
129603,Education,35.0,2092868.0,TX,3795.4186892904017,1333.719722974759
127555,Healthcare,35.0,1880786.0,NY,12715.20338690015,2181.8339880043086
126236,Agriculture,,2585594.0,NY,1269.5486605036751,11340.55379248979
120663,Healthcare,32.0,1036329.0,NY,1680.5490160160614,1524.9991925213596
120120,Construction,10.0,412197.0,NY,3100.7800916192546,919.0428203740075
126483,Food Services,10.0,482262.0,NY,1921.725373191996,4837.227755382462
122491,Finance and Insurance,34.0,1536155.0,NY,7800.285420520296,1299.7172574542608
127853,Construction,,5873343.08,TX,9291.392209195295,2078.4311015035046
127040,Construction,101.0,5000309.0,NY,12911.465148701602,2548.3566381692717
127179,Finance and Insurance,19.0,1399161.0,TX,29307.503810233236,6557.070521129179
128061,Construction,113.0,3467411.84,TX,17648.439076095896,2215.51636266206
124346,Finance and Insurance,29.0,1919317.5,TX,2643.151006871321,1495.2560491663119
128464,Food Services,37.0,1572023.0,NY,2643.382512115493,7758.656991231052
128491,Construction,87.0,4575025.0,NY,3960.5864512227295,1735.5811162889838
122053,Construction,188.0,,NY,42913.3311799989,1981.8713571663648
122737,Food Services,20.0,1142719.0,NY,715.4770549022016,1524.1105176110316
129540,Education,,3357196.0,NY,2777.1153500730156,1707.0055846546047
127612,Construction,89.0,4987607.0,NY,6267.355944331565,2207.52368720418
123587,Construction,31.0,998551.0,NY,19578.45162905132,363.14354209918486
125038,Food Services,33.0,701107.0,NY,2622.5503200838307,2288.5345783046373
125902,Education,17.0,765989.0,NY,3557.236538451077,982.0843149256483
127423,Finance and Insurance,10.0,603496.5,TX,1899.6496264161988,5431.70443939169
120118,Construction,125.0,4836815.0,NY,6742.952758159965,1523.2634602000117
124071,Construction,42.0,2159041.0,NY,13742.375169026438,1716.5593444854514
125706,Healthcare,115.0,5834113.0,TX,2337.575272835922,2270.956258001288
122868,Finance and Insurance,10.0,377526.0,NY,1978.6218701521177,5474.43025599146
124130,Agriculture,33.0,1156175.0,NY,3989.2213419691884,2473.692721697041
127337,Food Services,19.0,530115.6,TX,1054.5467671258602,1422.1279995861182
125543,Construction,51.0,1684979.28,TX,3112.1653922971595,1233.512837265746
125123,Finance and Insurance,12.0,579508.5,TX,3547.675643946358,1557.8198253235078
123948,Education,,626686.0,TX,2049.6431300267855,908.1133089495077
121789,Food Services,10.0,326359.2,TX,1893.356471655272,1700.3544530445222
121534,Construction,387.0,22070752.0,NY,31332.432803030795,1422.190793380805
124918,Healthcare,,2762316.0,NY,8331.169386095078,2465.9861985162324
122308,Food Services,31.0,1382063.4,TX,928.269239430283,7420.376478245398
129529,Food Services,10.0,354163.8,TX,1122.5688623366837,2457.7925412517216
123727,Construction,200.0,8251720.52,TX,8796.69197514418,2191.380728988282
120282,Construction,159.0,6270021.0,NY,7350.60010638461,12308.806537393664
127121,Education,34.0,1723531.0,TX,2356.864385504874,1097.9370438568471
125480,Construction,205.0,4930849.0,NY,15016.67575063171,1498.444374925279
123675,Food Services,63.0,2348479.8,TX,1882.2226525424421,2216.2900897048185
129413,Construction,28.0,1459145.0,NY,12258.49245272463,1998.7468459551749
123674,Finance and Insurance,20.0,,TX,4675.853155223202,2069.447135061568
127499,Finance and Insurance,30.0,,TX,2248.0195571038485,1906.891638837823
121149,Finance and Insurance,,2500261.5,TX,4244.86986743377,1809.7739439297088
127391,Agriculture,140.0,6417214.0,NY,3105.831053031477,7583.879954194455
129261,Finance and Insurance,32.0,1846315.0,NY,1187.397343029208,9405.418784405238
120978,Food Services,22.0,311679.0,TX,483.4397712663597,7267.788322738037
126254,Education,179.0,8600825.0,NY,2165.0180721142065,1141.9453376667987
122875,Food Services,10.0,235224.0,TX,419.4666788093492,2090.5997713773327
128615,Education,36.0,1457397.0,TX,6691.5123100123965,1807.77646832452
126696,Food Services,53.0,3327007.0,NY,0.0,3529.5759524658506
127800,Food Services,10.0,367572.6,TX,521.0661114337787,899.4325818853724
123452,Healthcare,188.0,5102995.0,TX,11762.737267037945,2603.1532580282073
128379,Healthcare,30.0,1776297.0,TX,7964.58981530234,1219.4325274141165
128659,Construction,56.0,1878984.48,TX,6320.960211091699,2384.179093293794
126550,Healthcare,158.0,8524575.0,TX,4097.20694578336,7919.5448228220785
126699,Construction,36.0,1658418.0,NY,3653.647775245517,2678.0802439903173
124424,Food Services,33.0,1201599.0,NY,3091.3175913835603,1606.5964753341402
120879,Finance and Insurance,10.0,753667.5,TX,8432.169205841357,2432.722319302534
122716,Food Services,,5580684.0,NY,1326.4424892976324,1852.522187356356
120706,Construction,28.0,913762.44,TX,3317.142776767741,2811.5929646212408
128834,Finance and Insurance,173.0,7862708.0,NY,3919.371151083124,1998.1162419258692
126838,Food Services,10.0,433273.0,NY,1515.3379415742695,1648.2624546483485
128322,Healthcare,181.0,8529790.0,TX,10043.100950151722,1459.8271043152622
125214,Construction,18.0,832153.64,TX,5443.149841972169,1742.997528330734
126491,Finance and Insurance,14.0,1133199.0,TX,3495.5026296705046,2440.993205350813
128402,Food Services,17.0,705380.0,NY,4541.917712281451,5569.7722343832975
125282,Healthcare,,2119211.0,NY,2162.442941805606,1240.8090584507818
125162,Healthcare,142.0,5702595.0,NY,0.0,1995.776609548212
127289,Construction,74.0,,TX,0.0,2015.006128153842
125696,Healthcare,35.0,1557150.0,TX,2093.2908713685597,5263.9980689530985
122995,Construction,238.0,8114153.68,TX,14911.247362125083,8723.670703528596
120690,Healthcare,493.0,34231724.0,TX,14845.936458110533,2288.980229774041
123838,Food Services,34.0,1348930.0,NY,1844.4385629176004,14694.930028538565
120635,Food Services,,,NY,927.6327076246993,2782.252329729747
129903,Food Services,14.0,319900.8,TX,1857.9783141795456,2299.3057037125877
121563,Construction,42.0,1771957.48,TX,1604.0053298524024,4668.524122353743
128851,Construction,140.0,6215355.0,NY,26819.48606150732,4538.126252571699
125143,Food Services,52.0,1740226.2,TX,1015.0234088820073,621.4697824873342
121061,Education,,2480204.0,NY,1466.6391586829168,3289.2428761043684
127780,Agriculture,10.0,435793.0,TX,3116.2467944476007,8595.390188782445
129789,Food Services,106.0,2165234.4,TX,1834.3042594629435,1783.1283195639303
121650,Construction,51.0,1659188.68,TX,8796.602761441376,846.7068418049292
127746,Education,115.0,6937671.0,NY,1348.5951654660862,10119.137063282316
124330,Food Services,10.0,352631.0,NY,1344.2790673501006,4422.391727358067
127418,Finance and Insurance,15.0,941029.5,TX,3248.863885169897,3035.876486764693
120404,Construction,732.0,50177737.0,NY,26036.33332968018,9610.457543839759
124297,Food Services,34.0,1736079.0,NY,1768.874271494418,2065.7377782487115
129822,Healthcare,,12376633.0,TX,5169.817155483065,13145.059921894106
129115,Construction,414.0,28461572.0,NY,25032.67816664058,8573.500025765263
127483,Healthcare,14.0,833001.0,NY,6760.725181029497,2955.797537755612
128385,Finance and Insurance,19.0,825041.0,NY,2044.9232459955265,1838.353912360492
125060,Construction,86.0,4176604.0,NY,0.0,2154.0929688073747
125247,Agriculture,31.0,902494.0,TX,3003.4442806002626,4634.427987541892
126659,Construction,,2566746.0,NY,20250.068799467834,1616.7771710146772
127148,Construction,581.0,25504817.0,NY,46336.94283626323,1790.4024859688113
124161,Finance and Insurance,118.0,8299642.5,TX,1701.230216241603,16938.963070676167
122573,Healthcare,33.0,1779011.0,TX,9011.78436007902,2073.7765999798607
120405,Food Services,32.0,964421.4,TX,1527.5348533225608,2605.4309501485527
122548,Food Services,,688878.0,TX,376.8758939782395,0.0
125323,Agriculture,,2833197.0,TX,3797.77633856748,4168.363789819631
130000,Education,10.0,,NY,2343.310376313363,0.0
125177,Food Services,10.0,321754.8,TX,3786.497582155315,1106.6287878336268
121511,Healthcare,60.0,2627266.0,NY,18382.729911388647,8846.715118698097
121233,Food Services,12.0,367501.2,TX,1015.1965740995823,1635.9510243016166
124487,Construction,,1573554.92,TX,14092.781531285886,3631.1462481096196
122527,Finance and Insurance,41.0,2680521.0,TX,5027.349258777807,4652.994951471079
124840,Healthcare,150.0,9167769.0,TX,13404.109933176524,8703.447675826272
121201,Healthcare,107.0,5575086.0,TX,2388.6838798603794,10149.669169357296
120257,Agriculture,13.0,815867.0,NY,1149.352765809063,1643.1363626796665
124831,Finance and Insurance,38.0,3522064.5,TX,3677.7622959132295,817.6618666909205
125657,Healthcare,26.0,1041203.0,TX,1829.931891942548,2746.901259964282
120688,Healthcare,125.0,5964037.0,NY,4965.954398780017,1795.9338022098195
127114,Construction,154.0,4418205.28,TX,11323.851573458282,5752.632516807789
129203,Food Services,10.0,593892.0,NY,2897.2372121843428,2029.0418481438644
122513,Finance and Insurance,53.0,3898207.5,TX,8378.62758838756,11013.37468308686
128217,Food Services,,,NY,2497.855574593891,9798.371228078411
122145,Finance and Insurance,22.0,829162.0,NY,1485.4182039654984,1899.8392754454599
126413,Food Services,16.0,704737.0,NY,1066.6044459324105,0.0
129465,Construction,49.0,2822920.0,NY,3557.892272064821,3843.7505612654377
124058,Food Services,13.0,,TX,3297.9859155829686,2002.4799649923095
129865,Food Services,,2315641.0,NY,1800.1481584485355,1888.1334130514144
129784,Agriculture,10.0,600943.0,NY,1596.3437442916534,2279.0835282570524
129104,Food Services,37.0,1020183.0,TX,2065.652411568146,2439.883265803066
127531,Food Services,,575611.2,TX,1257.2698237774139,1551.5509510532693
123860,Construction,12.0,313579.04,TX,1417.4287709456382,3639.4742908211256
125152,Construction,216.0,8999445.0,NY,14902.126271040868,1885.8554377480286
120089,Finance and Insurance,97.0,5948180.0,NY,684.1788775147709,8506.931470668951
122994,Healthcare,246.0,9026431.0,NY,4166.201404625086,11028.707245309353
127944,Construction,87.0,3142238.24,TX,4426.647764985327,6154.304385937137
122213,,108.0,3903484.64,TX,4153.0757483913985,0.0
125430,Food Services,26.0,,NY,1452.6679959558496,668.3021457089571
128144,Food Services,10.0,309715.8,TX,1475.640419965921,888.7005757956102
121491,Healthcare,29.0,,TX,14716.51378641141,0.0
124159,Food Services,25.0,687280.7999999999,TX,976.7613690096953,1555.3577890196814
129502,Construction,66.0,4278571.0,NY,21134.735766933147,1793.1178455754896
122440,Food Services,19.0,1232643.0,NY,2439.4144422084664,1451.8046968333847
121570,Finance and Insurance,26.0,1837581.0,TX,9453.713246707186,4741.192379225087
120308,Food Services,28.0,1565174.0,NY,2565.293447153173,5958.117677146324
128805,Finance and Insurance,44.0,1659379.0,NY,947.216617992427,6876.19107555135
127006,Construction,39.0,1837100.0,NY,6580.384707296596,1734.754689348836
126944,Construction,48.0,2227332.0,NY,10534.022219639091,1989.795447539512
125495,Finance and Insurance,,472085.0,NY,2083.8289676596337,2073.797115309295
120426,Healthcare,156.0,8464176.0,NY,5716.0092555063175,2521.9147443583843
128976,Food Services,,5481384.0,NY,2391.7933025445354,1394.1484201969106
122915,Education,10.0,435534.0,NY,2175.881876269652,6101.550865134287
126359,Education,192.0,6281347.0,NY,2490.384793416527,5192.09442780813
124647,Finance and Insurance,126.0,6520942.0,NY,1426.2741441243293,5302.578526159069
127652,Healthcare,,16686846.0,TX,7734.473532215511,10759.491761595915
121471,Food Services,76.0,2919788.4,TX,2102.5279777972364,1576.5406319569065
127736,Agriculture,,1917492.0,TX,625.4596535581127,2320.5305890500404
127883,Construction,209.0,6851716.92,TX,9404.516147927428,2851.5890936244978
123544,Food Services,10.0,,TX,0.0,1577.5496121923798
127536,Finance and Insurance,61.0,3058288.5,TX,4910.9698220446135,1973.45581257672
128475,Education,,1787118.0,TX,3894.423722967109,5719.856509168045
121289,Food Services,,,TX,777.0928751371034,1796.0723701669278
124289,Healthcare,22.0,1175847.0,TX,8917.553264644508,1136.0311220020849
126726,Food Services,,732942.0,TX,2671.255295159157,1904.9301574135584
121724,Healthcare,99.0,6234175.0,TX,5728.548478411816,1375.374100293912
128410,Food Services,13.0,,NY,2696.2251792343077,1651.5411906071024
127855,Construction,177.0,11002312.0,NY,4462.066783741542,8685.039334731659
129487,Finance and Insurance,10.0,1029699.0,TX,4101.042549471266,1616.1841487441964
127059,Food Services,116.0,2890393.2,TX,1385.6712839001682,2725.4133076545177
128777,Education,10.0,422900.0,NY,5286.400117963447,3341.6602734143685
121608,Education,,1234205.0,NY,5352.053148259908,1779.1252946272232
128703,Food Services,11.0,259012.8,TX,1599.583155401638,3992.36712429488
127611,,13.0,608956.0,TX,1157.0046005652166,1831.2312947111745
122845,Food Services,10.0,241910.4,TX,2595.640716093421,1622.336023643965
127711,Construction,,3213407.0,NY,12243.414954516596,11363.829541101548
125522,Healthcare,10.0,490532.0,TX,1795.5202787936735,3051.2363794537077
122851,Food Services,32.0,1055740.8,TX,545.6620310830818,1191.7452665874985
123333,Finance and Insurance,54.0,3161619.0,NY,3247.052769822655,4577.253862169255
124452,Agriculture,116.0,5050038.0,NY,488.0475161943824,2465.095375708573
121382,Food Services,46.0,2385131.0,NY,2859.1283597344136,2044.9013188866334
121960,Healthcare,61.0,3885868.0,TX,19168.779740798735,3419.595685262268
128508,Food Services,160.0,4565535.6,TX,3355.14929708534,9044.478445501978
120159,Food Services,10.0,475671.0,NY,1549.0294979511123,1869.364212305237
129495,Construction,4552.0,129338098.08,TX,64092.28743074256,10718.696924778242
120680,Food Services,10.0,465286.0,NY,3001.976459726491,2279.535312684644
128199,Food Services,,395065.8,TX,708.1108863460968,1591.0573308761245
126515,Construction,1405.0,70912236.0,NY,33065.35755455985,1688.1699901687164
128732,Healthcare,155.0,7698671.0,NY,7339.46278367595,2906.3808488282207
124166,Education,62.0,2705822.0,NY,8712.798530951273,2150.059153686763
120637,Finance and Insurance,20.0,1527997.5,TX,4150.507107991866,1153.4188663859113
120254,Healthcare,711.0,29404770.0,TX,6705.295794591375,1635.7085186682425
124310,Construction,67.0,3567814.68,TX,8490.341005460234,10558.014362896321
125785,Construction,197.0,5972352.08,TX,5985.724143506465,8348.543301188147
122335,Agriculture,44.0,2102406.0,TX,2245.8467481865114,8436.50501400788
124324,Food Services,10.0,294107.4,TX,605.2342845434482,3630.9921738607127
127300,Food Services,10.0,,TX,796.919154044097,5601.490628052286
128697,Construction,22.0,,NY,1752.34856324907,1387.6153516107724
122712,Finance and Insurance,48.0,3434101.5,TX,2301.3452179962856,5354.883400911265
123623,Food Services,10.0,450446.0,NY,1021.7005221142,1907.278189873052
128899,Education,28.0,1064073.0,NY,1655.7965331041175,1396.1708864135003
123847,Healthcare,99.0,5520543.0,TX,3907.906202932173,10603.08851665573
125347,Education,23.0,1076067.0,NY,4531.3957433197165,1468.9367885658642
125197,Education,79.0,2665185.0,NY,2000.865023272701,11205.625156605503
121064,Construction,83.0,4495884.0,NY,4805.755609408341,2328.9874396771634
128005,,135.0,7253937.0,NY,8186.045595966643,1728.194177265629
123846,Healthcare,33.0,1451181.0,TX,0.0,892.7443048867179
129794,Healthcare,34.0,1709511.0,TX,3449.890655223091,1062.8498725684751
122329,Healthcare,175.0,7469604.0,NY,7088.108241909584,2144.95248805283
127552,Construction,185.0,7443942.0,NY,13857.701941548577,12067.7639974288
127404,Healthcare,31.0,,TX,8758.10848037729,1421.4545029182593
128935,Food Services,30.0,1714647.0,NY,1142.4897542520828,1727.5017230821654
